Project Name ,test file,classes,path
calcite,MockCatalogReader.java,MockViewTableMacro,calcite/testkit/src/main/java/org/apache/calcite/test/catalog/MockCatalogReader.java
calcite,MockCatalogReader.java,MockModifiableViewTable,calcite/testkit/src/main/java/org/apache/calcite/test/catalog/MockCatalogReader.java
calcite,MockCatalogReader.java,MockRelViewTable,calcite/testkit/src/main/java/org/apache/calcite/test/catalog/MockCatalogReader.java
calcite,MockCatalogReader.java,MockViewTable,calcite/testkit/src/main/java/org/apache/calcite/test/catalog/MockCatalogReader.java
calcite,MockCatalogReader.java,MockDynamicTable,calcite/testkit/src/main/java/org/apache/calcite/test/catalog/MockCatalogReader.java
calcite,MockCatalogReaderDynamic.java,MockCatalogReaderDynamic,calcite/testkit/src/main/java/org/apache/calcite/test/catalog/MockCatalogReaderDynamic.java
calcite,MockCatalogReaderExtended.java,MockCatalogReaderExtended,calcite/testkit/src/main/java/org/apache/calcite/test/catalog/MockCatalogReaderExtended.java
calcite,MockCatalogReaderSimple.java,MockCatalogReaderSimple,calcite/testkit/src/main/java/org/apache/calcite/test/catalog/MockCatalogReaderSimple.java
calcite,MockRelOptPlanner.java,MockRelOptPlanner,calcite/testkit/src/main/java/org/apache/calcite/test/MockRelOptPlanner.java
calcite,MockRelOptPlanner.java,MockRuleCall,calcite/testkit/src/main/java/org/apache/calcite/test/MockRelOptPlanner.java
calcite,MockSqlOperatorTable.java,MockSqlOperatorTable,calcite/testkit/src/main/java/org/apache/calcite/test/MockSqlOperatorTable.java
camel,AmazonAthenaClientMock.java,AmazonAthenaClientMock,camel/components/camel-aws/camel-aws2-athena/src/test/java/org/apache/camel/component/aws2/athena/AmazonAthenaClientMock.java
camel,CloudWatchClientMock.java,CloudWatchClientMock,camel/components/camel-aws/camel-aws2-cw/src/test/java/org/apache/camel/component/aws2/cw/CloudWatchClientMock.java
camel,AmazonDDBClientMock.java,AmazonDDBClientMock,camel/components/camel-aws/camel-aws2-ddb/src/test/java/org/apache/camel/component/aws2/ddb/AmazonDDBClientMock.java
camel,AmazonDDBStreamlessClientMock.java,AmazonDDBStreamlessClientMock,camel/components/camel-aws/camel-aws2-ddb/src/test/java/org/apache/camel/component/aws2/ddbstream/AmazonDDBStreamlessClientMock.java
camel,AmazonDDBStreamsClientMock.java,AmazonDDBStreamsClientMock,camel/components/camel-aws/camel-aws2-ddb/src/test/java/org/apache/camel/component/aws2/ddbstream/AmazonDDBStreamsClientMock.java
camel,AmazonEC2ClientMock.java,AmazonEC2ClientMock,camel/components/camel-aws/camel-aws2-ec2/src/test/java/org/apache/camel/component/aws2/ec2/AmazonEC2ClientMock.java
camel,AmazonECSClientMock.java,AmazonECSClientMock,camel/components/camel-aws/camel-aws2-ecs/src/test/java/org/apache/camel/component/aws2/ecs/AmazonECSClientMock.java
camel,AmazonEKSClientMock.java,AmazonEKSClientMock,camel/components/camel-aws/camel-aws2-eks/src/test/java/org/apache/camel/component/aws2/eks/AmazonEKSClientMock.java
camel,AmazonIAMClientMock.java,AmazonIAMClientMock,camel/components/camel-aws/camel-aws2-iam/src/test/java/org/apache/camel/component/aws2/iam/AmazonIAMClientMock.java
camel,AmazonKMSClientMock.java,AmazonKMSClientMock,camel/components/camel-aws/camel-aws2-kms/src/test/java/org/apache/camel/component/aws2/kms/AmazonKMSClientMock.java
camel,AmazonLambdaClientMock.java,AmazonLambdaClientMock,camel/components/camel-aws/camel-aws2-lambda/src/test/java/org/apache/camel/component/aws2/lambda/AmazonLambdaClientMock.java
camel,AmazonMQClientMock.java,AmazonMQClientMock,camel/components/camel-aws/camel-aws2-mq/src/test/java/org/apache/camel/component/aws2/mq/AmazonMQClientMock.java
camel,AmazonMSKClientMock.java,AmazonMSKClientMock,camel/components/camel-aws/camel-aws2-msk/src/test/java/org/apache/camel/component/aws2/msk/AmazonMSKClientMock.java
camel,AmazonSESClientMock.java,AmazonSESClientMock,camel/components/camel-aws/camel-aws2-ses/src/test/java/org/apache/camel/component/aws2/ses/AmazonSESClientMock.java
camel,MockMessage.java,MockMessage,camel/components/camel-aws/camel-aws2-ses/src/test/java/org/apache/camel/component/aws2/ses/MockMessage.java
camel,AmazonSNSClientMock.java,AmazonSNSClientMock,camel/components/camel-aws/camel-aws2-sns/src/test/java/org/apache/camel/component/aws2/sns/AmazonSNSClientMock.java
camel,AmazonSQSClientMock.java,AmazonSQSClientMock,camel/components/camel-aws/camel-aws2-sqs/src/test/java/org/apache/camel/component/aws2/sqs/AmazonSQSClientMock.java
camel,AmazonSTSClientMock.java,AmazonSTSClientMock,camel/components/camel-aws/camel-aws2-sts/src/test/java/org/apache/camel/component/aws2/sts/AmazonSTSClientMock.java
camel,AmazonAWSTranslateMock.java,AmazonAWSTranslateMock,camel/components/camel-aws/camel-aws2-translate/src/test/java/org/apache/camel/component/aws2/translate/AmazonAWSTranslateMock.java
camel,MockLoadBalancingPolicy.java,MockLoadBalancingPolicy,camel/components/camel-cassandraql/src/test/java/org/apache/camel/component/cassandra/MockLoadBalancingPolicy.java
camel,DigitalOceanClientMock.java,DigitalOceanClientMock,camel/components/camel-digitalocean/src/test/java/org/apache/camel/component/digitalocean/DigitalOceanClientMock.java
camel,ExecCommandExecutorMock.java,ExecCommandExecutorMock,camel/components/camel-exec/src/test/java/org/apache/camel/component/exec/impl/ExecCommandExecutorMock.java
camel,ProvokeExceptionExecCommandExecutor.java,DefaultExecutorMock,camel/components/camel-exec/src/test/java/org/apache/camel/component/exec/impl/ProvokeExceptionExecCommandExecutor.java
camel,PullRequestConsumerTest.java,MockPullRequestProcessor,camel/components/camel-github/src/test/java/org/apache/camel/component/github/consumer/PullRequestConsumerTest.java
camel,CreateIssueProducerTest.java,MockIssueCreateProducerProcessor,camel/components/camel-github/src/test/java/org/apache/camel/component/github/producer/CreateIssueProducerTest.java
camel,PullRequestCommentProducerTest.java,MockPullRequestCommentProducerProcessor,camel/components/camel-github/src/test/java/org/apache/camel/component/github/producer/PullRequestCommentProducerTest.java
camel,PullRequestFilesProducerTest.java,MockPullFilesProducerProcessor,camel/components/camel-github/src/test/java/org/apache/camel/component/github/producer/PullRequestFilesProducerTest.java
camel,PullRequestStateProducerTest.java,MockPullRequestStateProducerProcessor,camel/components/camel-github/src/test/java/org/apache/camel/component/github/producer/PullRequestStateProducerTest.java
camel,MockCommitService.java,MockCommitService,camel/components/camel-github/src/test/java/org/apache/camel/component/github/services/MockCommitService.java
camel,MockEventService.java,MockEventService,camel/components/camel-github/src/test/java/org/apache/camel/component/github/services/MockEventService.java
camel,MockEventService.java,MockPageIterator,camel/components/camel-github/src/test/java/org/apache/camel/component/github/services/MockEventService.java
camel,MockIssueService.java,MockIssueService,camel/components/camel-github/src/test/java/org/apache/camel/component/github/services/MockIssueService.java
camel,MockPullRequestService.java,MockPullRequestService,camel/components/camel-github/src/test/java/org/apache/camel/component/github/services/MockPullRequestService.java
camel,MockRepositoryService.java,MockRepositoryService,camel/components/camel-github/src/test/java/org/apache/camel/component/github/services/MockRepositoryService.java
camel,GrpcMockClientInterceptor.java,GrpcMockClientInterceptor,camel/components/camel-grpc/src/test/java/org/apache/camel/component/grpc/GrpcMockClientInterceptor.java
camel,GrpcMockServerInterceptor.java,GrpcMockServerInterceptor,camel/components/camel-grpc/src/test/java/org/apache/camel/component/grpc/GrpcMockServerInterceptor.java
camel,MockDataInputStream.java,MockDataInputStream,camel/components/camel-hdfs/src/test/java/org/apache/camel/component/hdfs/MockDataInputStream.java
camel,FrsClientMock.java,FrsClientMock,camel/components/camel-huawei/camel-huaweicloud-frs/src/test/java/org/apache/camel/component/huaweicloud/frs/mock/FrsClientMock.java
camel,MockResult.java,MockResult,camel/components/camel-huawei/camel-huaweicloud-frs/src/test/java/org/apache/camel/component/huaweicloud/frs/mock/MockResult.java
camel,FunctionGraphMockClient.java,FunctionGraphMockClient,camel/components/camel-huawei/camel-huaweicloud-functiongraph/src/test/java/org/apache/camel/FunctionGraphMockClient.java
camel,IAMMockClient.java,IAMMockClient,camel/components/camel-huawei/camel-huaweicloud-iam/src/test/java/org/apache/camel/component/huaweicloud/iam/IAMMockClient.java
camel,ImageClientMock.java,ImageClientMock,camel/components/camel-huawei/camel-huaweicloud-imagerecognition/src/test/java/org/apache/camel/component/huaweicloud/image/ImageClientMock.java
camel,MockResult.java,MockResult,camel/components/camel-huawei/camel-huaweicloud-imagerecognition/src/test/java/org/apache/camel/component/huaweicloud/image/MockResult.java
camel,SmnClientMock.java,SmnClientMock,camel/components/camel-huawei/camel-huaweicloud-smn/src/test/java/org/apache/camel/component/huaweicloud/smn/SmnClientMock.java
camel,IronMQClientMock.java,IronMQClientMock,camel/components/camel-ironmq/src/test/java/org/apache/camel/component/ironmq/IronMQClientMock.java
camel,MockQueue.java,MockQueue,camel/components/camel-ironmq/src/test/java/org/apache/camel/component/ironmq/MockQueue.java
camel,MockAS400ConnectionPool.java,MockAS400ConnectionPool,camel/components/camel-jt400/src/test/java/org/apache/camel/component/jt400/MockAS400ConnectionPool.java
camel,MockAS400SecureConnectionPool.java,MockAS400SecureConnectionPool,camel/components/camel-jt400/src/test/java/org/apache/camel/component/jt400/MockAS400SecureConnectionPool.java
camel,MockConsumerInterceptor.java,MockConsumerInterceptor,camel/components/camel-kafka/src/test/java/org/apache/camel/component/kafka/MockConsumerInterceptor.java
camel,MockProducerInterceptor.java,MockProducerInterceptor,camel/components/camel-kafka/src/test/java/org/apache/camel/component/kafka/MockProducerInterceptor.java
camel,MockCallMethod.java,MockCallMethod,camel/components/camel-milo/src/test/java/org/apache/camel/component/milo/call/MockCallMethod.java
camel,MockCamelNamespace.java,MockCamelNamespace,camel/components/camel-milo/src/test/java/org/apache/camel/component/milo/call/MockCamelNamespace.java
camel,MockComponentConfigurer.java,MockComponentConfigurer,camel/components/camel-mock/src/generated/java/org/apache/camel/component/mock/MockComponentConfigurer.java
camel,MockEndpointConfigurer.java,MockEndpointConfigurer,camel/components/camel-mock/src/generated/java/org/apache/camel/component/mock/MockEndpointConfigurer.java
camel,MockEndpointUriFactory.java,MockEndpointUriFactory,camel/components/camel-mock/src/generated/java/org/apache/camel/component/mock/MockEndpointUriFactory.java
camel,InterceptSendToMockEndpointStrategy.java,InterceptSendToMockEndpointStrategy,camel/components/camel-mock/src/main/java/org/apache/camel/component/mock/InterceptSendToMockEndpointStrategy.java
camel,MockComponent.java,MockComponent,camel/components/camel-mock/src/main/java/org/apache/camel/component/mock/MockComponent.java
camel,MockEndpoint.java,MockEndpoint,camel/components/camel-mock/src/main/java/org/apache/camel/component/mock/MockEndpoint.java
camel,MockValueBuilder.java,MockValueBuilder,camel/components/camel-mock/src/main/java/org/apache/camel/component/mock/MockValueBuilder.java
camel,VertxPlatformHttpEngineWithTypeConverterTest.java,MockTypeConverter,camel/components/camel-platform-http-vertx/src/test/java/org/apache/camel/component/platform/http/vertx/VertxPlatformHttpEngineWithTypeConverterTest.java
camel,MockConnection.java,MockConnection,camel/components/camel-sjms/src/test/java/org/apache/camel/component/sjms/support/MockConnection.java
camel,MockConnectionFactory.java,MockConnectionFactory,camel/components/camel-sjms/src/test/java/org/apache/camel/component/sjms/support/MockConnectionFactory.java
camel,MockMessageConsumer.java,MockMessageConsumer,camel/components/camel-sjms/src/test/java/org/apache/camel/component/sjms/support/MockMessageConsumer.java
camel,MockSession.java,MockSession,camel/components/camel-sjms/src/test/java/org/apache/camel/component/sjms/support/MockSession.java
camel,Helper.java,MockConnectionSettings,camel/components/camel-splunk/src/test/java/org/apache/camel/component/splunk/Helper.java
camel,Helper.java,MockConnectionFactory,camel/components/camel-splunk/src/test/java/org/apache/camel/component/splunk/Helper.java
camel,Camel14624Test.java,MockTransactionManager,camel/components/camel-spring-xml/src/test/java/org/apache/camel/spring/issues/Camel14624Test.java
camel,BeanMockTest.java,BeanMockTest,camel/components/camel-spring-xml/src/test/java/org/apache/camel/spring/mock/BeanMockTest.java
camel,InterceptSendToMockEndpointStrategyTest.java,InterceptSendToMockEndpointStrategyTest,camel/components/camel-spring-xml/src/test/java/org/apache/camel/spring/mock/InterceptSendToMockEndpointStrategyTest.java
camel,TelegramMockRoutes.java,TelegramMockRoutes,camel/components/camel-telegram/src/test/java/org/apache/camel/component/telegram/util/TelegramMockRoutes.java
camel,AsyncSendMockTest.java,AsyncSendMockTest,camel/components/camel-test/camel-test/src/test/java/org/apache/camel/test/patterns/AsyncSendMockTest.java
camel,GetMockEndpointTest.java,GetMockEndpointTest,camel/components/camel-test/camel-test/src/test/java/org/apache/camel/test/patterns/GetMockEndpointTest.java
camel,IsMockEndpointsAndSkipJUnit4Test.java,IsMockEndpointsAndSkipJUnit4Test,camel/components/camel-test/camel-test/src/test/java/org/apache/camel/test/patterns/IsMockEndpointsAndSkipJUnit4Test.java
camel,IsMockEndpointsJUnit4Test.java,IsMockEndpointsJUnit4Test,camel/components/camel-test/camel-test/src/test/java/org/apache/camel/test/patterns/IsMockEndpointsJUnit4Test.java
camel,IsMockEndpointsTest.java,IsMockEndpointsTest,camel/components/camel-test/camel-test/src/test/java/org/apache/camel/test/patterns/IsMockEndpointsTest.java
camel,SimpleMockEndpointsTest.java,SimpleMockEndpointsTest,camel/components/camel-test/camel-test/src/test/java/org/apache/camel/test/patterns/SimpleMockEndpointsTest.java
camel,SimpleMockTest.java,SimpleMockTest,camel/components/camel-test/camel-test/src/test/java/org/apache/camel/test/patterns/SimpleMockTest.java
camel,SimpleWeaveAddMockLastTest.java,SimpleWeaveAddMockLastTest,camel/components/camel-test/camel-test/src/test/java/org/apache/camel/test/patterns/SimpleWeaveAddMockLastTest.java
camel,AsyncSendMockTest.java,AsyncSendMockTest,camel/components/camel-test/camel-test-junit5/src/test/java/org/apache/camel/test/junit5/patterns/AsyncSendMockTest.java
camel,GetMockEndpointTest.java,GetMockEndpointTest,camel/components/camel-test/camel-test-junit5/src/test/java/org/apache/camel/test/junit5/patterns/GetMockEndpointTest.java
camel,IsMockEndpointsAndSkipJUnit5Test.java,IsMockEndpointsAndSkipJUnit5Test,camel/components/camel-test/camel-test-junit5/src/test/java/org/apache/camel/test/junit5/patterns/IsMockEndpointsAndSkipJUnit5Test.java
camel,IsMockEndpointsJUnit5Test.java,IsMockEndpointsJUnit5Test,camel/components/camel-test/camel-test-junit5/src/test/java/org/apache/camel/test/junit5/patterns/IsMockEndpointsJUnit5Test.java
camel,IsMockEndpointsTest.java,IsMockEndpointsTest,camel/components/camel-test/camel-test-junit5/src/test/java/org/apache/camel/test/junit5/patterns/IsMockEndpointsTest.java
camel,SimpleMockEndpointsTest.java,SimpleMockEndpointsTest,camel/components/camel-test/camel-test-junit5/src/test/java/org/apache/camel/test/junit5/patterns/SimpleMockEndpointsTest.java
camel,SimpleMockTest.java,SimpleMockTest,camel/components/camel-test/camel-test-junit5/src/test/java/org/apache/camel/test/junit5/patterns/SimpleMockTest.java
camel,SimpleWeaveAddMockLastTest.java,SimpleWeaveAddMockLastTest,camel/components/camel-test/camel-test-junit5/src/test/java/org/apache/camel/test/junit5/patterns/SimpleWeaveAddMockLastTest.java
camel,MockEndpointsAndSkipTest.java,MockEndpointsAndSkipTest,camel/components/camel-test/camel-test-spring/src/test/java/org/apache/camel/test/issues/MockEndpointsAndSkipTest.java
camel,MockEndpointsAndSkipTest.java,MockEndpointsAndSkipTest,camel/components/camel-test/camel-test-spring-junit5/src/test/java/org/apache/camel/test/issues/MockEndpointsAndSkipTest.java
camel,MockSpanAdapter.java,MockSpanAdapter,camel/components/camel-tracing/src/test/java/org/apache/camel/tracing/MockSpanAdapter.java
camel,AbstractProviderServletTest.java,MockSecurityProvider,camel/components/camel-undertow/src/test/java/org/apache/camel/component/undertow/spi/AbstractProviderServletTest.java
camel,AbstractSecurityProviderTest.java,MockSecurityProvider,camel/components/camel-undertow/src/test/java/org/apache/camel/component/undertow/spi/AbstractSecurityProviderTest.java
camel,AbstractSecurityProviderTest.java,MockSecurityConfiguration,camel/components/camel-undertow/src/test/java/org/apache/camel/component/undertow/spi/AbstractSecurityProviderTest.java
camel,ProviderWithoutServletTest.java,MockSecurityProvider,camel/components/camel-undertow/src/test/java/org/apache/camel/component/undertow/spi/ProviderWithoutServletTest.java
camel,ProviderWithServletTest.java,MockSecurityProvider,camel/components/camel-undertow/src/test/java/org/apache/camel/component/undertow/spi/ProviderWithServletTest.java
camel,MockFilter.java,MockFilter,camel/components/camel-undertow-spring-security/src/test/java/org/apache/camel/component/spring/security/MockFilter.java
camel,MockConsumerInterceptor.java,MockConsumerInterceptor,camel/components/camel-vertx/camel-vertx-kafka/camel-vertx-kafka-component/src/test/java/org/apache/camel/component/vertx/kafka/MockConsumerInterceptor.java
camel,WordpressMockServerTestSupport.java,WordpressMockServerTestSupport,camel/components/camel-wordpress/src/test/java/org/apache/camel/component/wordpress/api/test/WordpressMockServerTestSupport.java
